step,source,duration_s,emissions_kg,cpu_energy_kwh,gpu_energy_kwh,ram_energy_kwh,energy_kwh
0,agent_llm_attempt_1,6.676712806802243,0.0001752516466343,4.065004703390667e-05,0.0004187745016679,7.048808573098441e-05,0.0005299126344328
0,env_Inspect_Script_Lines,1.0089898146688938,9.13900320444924e-06,5.57505970073585e-06,1.2238065338010529e-05,9.820699562422104e-06,2.7633824601168484e-05
1,agent_llm_attempt_1,15.2259654100053,0.0004211636744576,9.196438955075318e-05,0.0010135752552997,0.0001679431243295,0.00127348276918
1,env_Execute_Script,8.004787329118699,0.0001203117747243,6.163906540649523e-05,0.0002151529499059,8.699760219961818e-05,0.000363789617512
2,agent_llm_attempt_1,8.062637304887176,0.000222039853441,5.0235241886439e-05,0.0005234598632029,9.769215971334942e-05,0.0006713872648026
2,env_Inspect_Script_Lines,1.0102029968984425,9.381160550896874e-06,5.688534104079584e-06,1.2839176932288863e-05,9.83833057883506e-06,2.836604161520351e-05
3,agent_llm_attempt_1,17.21570514002815,0.0004773567164528,9.225153624857404e-05,0.0011642792647421,0.0001868642257474,0.0014433950267382
3,env_Inspect_Script_Lines,1.013525121845305,1.627706970240654e-05,5.360571142357069e-06,3.3955027163301565e-05,9.901770275448349e-06,4.921736858110698e-05
4,agent_llm_attempt_1,8.255155344959348,0.0002432227784343,5.956788227509351e-05,0.0005744610151197,0.0001014096890576,0.0007354385864524
4,env_Inspect_Script_Lines,1.0108924861997366,1.712140074638606e-05,5.414288868818664e-06,3.650280697797825e-05,9.853296893804025e-06,5.177039274060094e-05
5,agent_llm_attempt_1,24.019557469058782,0.0006781324993397,0.00013396823488236368,0.0016565532696971,0.0002599641035207379,0.0020504856081003
5,env_Inspect_Script_Lines,1.0126078850589693,1.8185257326073843e-05,5.767886734448326e-06,3.932642034953915e-05,9.892894477686948e-06,5.498720156167442e-05
6,agent_llm_attempt_1,8.311867831274867,0.0002416417968291,5.028539303882357e-05,0.0005779649068244,0.0001024078343451,0.0007306581342084
7,agent_llm_attempt_1,16.355909002944827,0.0004747381917189,9.98317438171058e-05,0.0011557867579625,0.0001798588285106,0.0014354773302903
8,agent_llm_attempt_1,9.133287062868476,0.0002578385970493,5.198862402140518e-05,0.0006189299395913,0.0001087142264056,0.0007796327900183
9,agent_llm_attempt_1,7.996035137679428,0.0002362017276765,5.095748635908964e-05,0.0005766874057968,8.656397363455554e-05,0.0007142088657905
10,agent_llm_attempt_1,8.466966589912772,0.0002527186285766,5.880993975282252e-05,0.0005998974243652,0.0001054440536355,0.0007641514177536
11,agent_llm_attempt_1,8.893189816735685,0.0002512430792046,5.07373373932856e-05,0.0006146382694822,9.431415662272936e-05,0.0007596897634982
12,agent_llm_attempt_1,8.995766291860491,0.000253553297694,5.2795896146834025e-05,0.0006175968829751,9.628244779046834e-05,0.0007666752269124
13,agent_llm_attempt_1,7.989767467137426,0.0002340469391364,5.1130742637110505e-05,0.0005700590671722,8.650356985680346e-05,0.0007076933796661
14,agent_llm_attempt_1,8.10117350006476,0.000242901477678,5.5839892235463625e-05,0.0005801646308043,9.846253855955892e-05,0.0007344670615993
15,agent_llm_attempt_1,9.555054207798094,0.000256053195137,5.185111826057908e-05,0.000624950777734,9.743233116266006e-05,0.0007742342271572
16,agent_llm_attempt_1,8.710466092918068,0.0002433418169341,5.0714609561443634e-05,0.0005942657531932,9.081816328301409e-05,0.0007357985260376
17,agent_llm_attempt_1,8.02385999681428,0.0002357882757429,5.697514544536954e-05,0.0005591890584639,9.679449728897048e-05,0.0007129587011983
18,agent_llm_attempt_1,8.913135023787618,0.000252338396857,5.1774686323219566e-05,0.0006166513266379,9.45756889633938e-05,0.0007630017019245
19,agent_llm_attempt_1,9.029710229951888,0.0002537630413974,5.215169051829427e-05,0.0006085015979238,0.0001066561455696,0.0007673094340117
20,agent_llm_attempt_1,8.317950712982565,0.0002368894296296,4.905050000851484e-05,0.0005646462850421,0.0001025915017364,0.0007162882867871
21,agent_llm_attempt_1,8.725229083094746,0.0002410168991819,4.9464589683968816e-05,0.0005882732483968,9.103077802703614e-05,0.0007287686161078
22,agent_llm_attempt_1,9.069496198091656,0.0002509204798338,5.200793784931786e-05,0.0005993871461669,0.0001073192279772,0.0007587143119935
23,agent_llm_attempt_1,8.290816899389029,0.0002358442651822,4.887723142195825e-05,0.0005626235056581,0.0001016272607375,0.0007131279978177
24,agent_llm_attempt_1,8.159361083991826,0.0002322530989983,4.97319827619933e-05,0.0005534023871689,9.9134932006968e-05,0.0007022693019379
25,agent_llm_attempt_1,8.73316700430587,0.0002371408040134,4.97678451115955e-05,0.0005763421277293,9.093840073845868e-05,0.0007170483735794
26,agent_llm_attempt_1,9.010928930714726,0.0002444021841682,5.256737858594163e-05,0.0005898321385302,9.66052669242749e-05,0.0007390047840404
27,agent_llm_attempt_1,8.05828369082883,0.0002312462900079,5.715159956947466e-05,0.0005445821023357,9.749128738444092e-05,0.0006992249892896
28,agent_llm_attempt_1,9.01620957814157,0.0002437862271266,5.26068609866273e-05,0.000588281859521,9.625357935696636e-05,0.0007371422998646
29,agent_llm_attempt_1,8.255609062034637,0.0002393276815843,5.706692324312412e-05,0.000565221563292,0.0001013724015456,0.0007236608880808
30,agent_llm_attempt_1,9.134830515831707,0.0002546192657747,5.919327166434177e-05,0.0006025402042553,0.0001081649444104,0.0007698984203301
31,agent_llm_attempt_1,8.231813956052065,0.0002386919833072,5.709264539884658e-05,0.0005637423954425,0.0001009036710136,0.000721738711855
32,agent_llm_attempt_1,9.120294420048594,0.0002526652588821,5.2757669492646864e-05,0.0006029738157025,0.0001082585573248,0.0007639900425199
33,agent_llm_attempt_1,8.61188390199095,0.0002387550508256,4.966701089229888e-05,0.0005835424112916,8.87199884487523e-05,0.0007219294106327
34,agent_llm_attempt_1,8.982218735851347,0.0002484016064161,5.300866273796277e-05,0.0006021971484244,9.589212247325728e-05,0.0007510979336356
35,agent_llm_attempt_1,8.178810635115951,0.0002375755999528,5.0889442511270086e-05,0.0005680329544333,9.94406796125178e-05,0.000718363076557
